track_id,title,artist_id,album,duration_ms,genre,tags,tempo,energy,danceability,acousticness,valence,instrumentalness,loudness,speechiness,liveness,explicit,release_year,play_count
T000125,While Unit,A0390,Stand-alone dynamic algorithm,303325,Reggae,"folk-rock,2000s,drill,ambient,studio,a-cappella",100.24546,0.7521108,0.46503332,0.124688186,0.72916085,0.12691994,-9.50782,0.1540505,0.1332056,False,1969,100
T000126,Assume Eat,A0266,Organized background success,105147,Jazz,"cover,solo,2010s",162.73904,0.6250573,0.6375305,0.18954372,0.7880303,0.15351003,-22.715466,0.01641977,0.080676295,False,2001,200
T000127,Proactive asynchronous workforce,A0110,Business-focused 24/7 project,283838,Indie,"african,ambient",93.72972,0.76393473,0.59761393,0.10268745,0.2832986,0.51530886,-27.289675,0.05250899,0.10020444,False,2009,300
T000128,The Yourself,A0077,Multi-layered maximized middle,164370,Country,"solo,ambient,acoustic,techno",182.2153,0.55782723,0.26686797,0.70317173,0.14497314,0.063429646,-27.77562,0.0053382698,0.042250775,False,1965,500
T000129,Re-contextualized reciprocal standardiza,A0473,Team-oriented systematic infra,243500,Hip-Hop,"slow,lo-fi,drums,female-vocal",121.46315,0.70896024,0.18007362,0.10439839,0.32234484,0.08796849,-8.684348,0.21329369,0.06742484,False,1990,100
T000130,The Thing,A0133,Seamless regional encryption,311460,Blues,"vocals,winter",87.90037,0.47355944,0.8730055,0.4548116,0.9484748,0.2941386,-11.6738615,0.05079634,0.39466095,False,2003,2100
T000131,Southern Surface,A0744,Digitized responsive adapter,119958,Classical,"female-vocal,art-rock,fast,modern,live,summer",67.473175,0.090887465,0.55018836,0.48426396,0.42484424,0.29912856,-24.65925,0.11425501,0.19462447,False,1993,200
T000132,Also Half,A0465,Innovative mobile website,102049,Hip-Hop,"mainstream,synth,male-vocal,2020s,post-rock",144.91318,0.5742018,0.50272465,0.19077164,0.9422227,0.020127919,-24.813011,0.14197382,0.15212685,True,2005,38100
T000133,Tina's Keep,A0281,Team-oriented executive extran,291648,Electronic,"modern,european,heartbreak,trap",155.60414,0.16177344,0.7315837,0.25886586,0.3048557,0.010129166,-13.154142,0.17262302,0.06941386,False,1960,200
T000134,The Piece,A0474,Polarized solution-oriented ci,133858,Blues,"2000s,american,european,party",155.27417,0.4655432,0.4386497,0.08071966,0.2673926,0.32598028,-27.054562,0.13638377,0.09628675,False,2016,2200
T000135,Sister of Position,A0022,Re-contextualized intangible h,221814,R&B,"trance,psychedelic,british,acoustic",129.65218,0.42643732,0.6186673,0.64510214,0.3013353,0.0153295845,-17.028124,0.26812154,0.1670883,False,1961,6300
T000136,Configurable neutral matrices,A0764,Organized static capability,309710,Latin,"funk,vocals,a-cappella",116.386475,0.31425372,0.797403,0.12586045,0.6322004,0.10367273,-5.3683715,0.16637187,0.2465157,False,1979,400
T000137,Your Carry,A0382,Ergonomic mobile functionaliti,105445,Country,"groove,neo-soul,spoken-word",146.66246,0.4960467,0.52873427,0.5149856,0.3309873,0.2915817,-0.42085364,0.20640664,0.37736377,True,1960,100
T000138,Experience of Several,A0626,Multi-layered clear-thinking f,245201,Folk,"trap,ambient,70s,dance",64.66612,0.39389175,0.8704548,0.5283974,0.17083845,0.15128917,-14.814689,0.3336885,0.054606836,False,2023,100
T000139,Analysis Body,A0065,Front-line bandwidth-monitored,279785,Reggae,"workout,groove",93.52267,0.4509368,0.18052849,0.4002717,0.6052542,0.36683425,-5.523803,0.0012587577,0.027594535,True,2012,600
T000140,Automated modular middleware,A0387,Enhanced next generation Local,384560,Reggae,"ambient,chill,piano",95.77285,0.8409876,0.7002311,0.38357437,0.52866644,0.095711626,-11.8386135,0.0050225947,0.39822182,False,1992,200
T000141,The Down,A0389,Phased bottom-line projection,241794,Reggae,"road-trip,synth,house",168.97926,0.6209044,0.6703155,0.31670937,0.24716634,0.114173256,-7.552403,0.33846006,0.17404395,True,1960,100
T000142,Rate of Hard,A0751,Implemented maximized synergy,318309,Latin,"vocals,latin,spoken-word",121.786705,0.2546622,0.8568119,0.36807287,0.61773306,0.24986793,-0.63283354,0.12877311,0.51385623,True,2017,100
T000143,Lawyer of Mean,A0459,Proactive 6thgeneration intran,285778,Reggae,"a-cappella,heartbreak",66.41342,0.13646887,0.738,0.44804582,0.66040736,0.011158654,-25.270348,0.034880478,0.20149715,False,2002,26200
T000144,Floor of Station,A0376,Intuitive object-oriented capa,187603,Latin,"noise,2000s,60s,acoustic,underground,dance",185.30843,0.37202373,0.9510612,0.91582704,0.47601616,0.054587092,-14.470224,0.11463185,0.003377093,False,1987,1200
T000145,Focused 3rdgeneration approach,A0210,Diverse modular array,419228,Rock,"remix,lo-fi,american,drone",113.95275,0.48153287,0.51593083,0.35190392,0.68641967,0.102542385,-28.337639,0.26402873,0.51645416,False,2010,400
T000146,Assimilated zero-defect toolset,A0267,Reverse-engineered transitiona,294014,Latin,"noise,guitar,2020s,funk",70.77647,0.41516706,0.52895284,0.5675284,0.42443326,0.10633661,-6.715223,0.18340755,0.047713872,False,1972,200
T000147,Talk Deal,A0416,Reverse-engineered homogeneous,168821,Electronic,"lo-fi,folk-rock,neo-soul",118.58449,0.08020321,0.6145368,0.52474385,0.78681535,0.0028741502,-15.536836,0.048260767,0.25376853,False,1962,9000
T000148,Nor Political,A0348,Universal modular pricing stru,391967,Folk,"synth,trap,female-vocal,piano,chill",192.93489,0.297419,0.5040019,0.31123844,0.7890438,0.10257291,-3.8771503,0.03692925,0.052400146,False,1964,100
T000149,Michelle's Rest,A0022,Re-contextualized intangible h,101746,R&B,"soul,funk,heartbreak,neo-soul",172.20485,0.2575917,0.45860636,0.012670676,0.2575084,0.16441637,-20.139286,0.10653498,0.352834,False,1993,100
T000150,Return of Sing,A0660,User-centric stable moderator,369190,Latin,"post-rock,drone",143.0898,0.8630909,0.6578635,0.20955469,0.4796725,0.018548701,-26.040266,0.05822438,0.19084951,False,2018,100
T000151,The Affect,A0725,Enhanced attitude-oriented cir,232202,Reggae,"soul,british,neo-soul",166.27573,0.39176232,0.13005698,0.1470515,0.14762901,0.26694587,-26.544962,0.42027232,0.15181448,False,2011,100
T000152,Reactive mission-critical application,A0104,Distributed background time-fr,336104,Ambient,"party,melancholic,classic,night,bass,lo-fi",132.30049,0.37545964,0.27261946,0.32763878,0.5368795,0.054308522,-10.987872,0.06547902,0.17496257,False,2017,200
T000153,Impact Space,A0441,Synergized dynamic focus group,301194,Pop,"night,electric,study,group,folk-rock,guitar",172.55763,0.28886855,0.8798493,0.0757115,0.38519078,0.029687393,-4.2662034,0.006356066,0.23612444,True,1975,200
T000154,Multi-tiered tangible capacity,A0079,User-friendly system-worthy ar,263394,Classical,"2000s,dance,morning,remix,live",177.62634,0.7434992,0.114478,0.34035674,0.18470687,0.027808568,-24.522522,0.06465982,0.041608736,False,1996,500
T000155,Optional tangible interface,A0541,Ergonomic object-oriented capa,198566,Classical,"upbeat,ambient,funk,progressive",107.23382,0.3294264,0.60598147,0.7048334,0.3352093,0.046738356,-18.227264,0.20756511,0.024599282,False,1984,100
T000156,Reactive client-driven budgetary managem,A0224,Down-sized contextually-based ,348615,Indie,"choir,noise,folk-rock",122.35493,0.45508862,0.5693947,0.19739096,0.82458687,0.18696664,-16.522842,0.101192385,0.08826094,False,1995,1800
T000157,Left Buy,A0532,Realigned logistical ability,361246,Classical,"synth,mainstream,slow",91.706215,0.32655668,0.6509214,0.30379093,0.098942146,0.1049559,-4.7946825,0.0073033026,0.058974918,False,2012,100
T000158,Watch of Power,A0587,Extended bi-directional help-d,374482,Jazz,"study,house,chill,european,party",155.90443,0.24156699,0.7754257,0.013168802,0.76032114,0.04964641,-27.503141,0.1695356,0.042676385,False,1990,400
T000159,Toni's Hold,A0615,Synergized stable leverage,173070,Electronic,"psychedelic,instrumental,drums",79.18501,0.43133882,0.5540569,0.16496962,0.37869507,0.18696044,-5.929101,0.14223346,0.24664569,False,1996,100
T000160,He Daughter,A0078,Reverse-engineered neutral har,164358,Reggae,"modern,american,synth,2020s,latin",126.08601,0.24911252,0.89626575,0.026900679,0.9033882,0.108908005,-3.198386,0.06505473,0.165318,False,1971,100
T000161,The Gun,A0737,Object-based 24hour hub,373951,Folk,"cover,art-rock,progressive,european",195.31659,0.94734377,0.3728523,0.5098543,0.50249416,0.08418297,-18.288885,0.11814799,0.33215922,False,1982,700
T000162,Leave Why,A0183,Re-engineered even-keeled matr,411357,Reggae,"melancholic,study,party,fast,70s",125.23407,0.33608022,0.7728594,0.5166505,0.40326935,0.063944034,-27.223495,0.16621397,0.42968702,False,2014,400
T000163,Brian's Each,A0035,Fully-configurable maximized h,178477,R&B,"lo-fi,acoustic,60s",69.560974,0.5483663,0.04764272,0.09985282,0.23011738,0.014168169,-4.30939,0.054825876,0.34730297,False,1985,2100
T000164,Best Per,A0443,Innovative background system e,341731,Ambient,"folk-rock,piano",62.56744,0.2225817,0.70487523,0.27513552,0.71088153,0.15435141,-18.220558,0.24819754,0.034379106,False,2012,100
T000165,The Action,A0298,Stand-alone tertiary throughpu,177309,Rock,"morning,trance,techno,noise,british",193.01947,0.64454967,0.30412146,0.37999812,0.42131573,0.02070758,-27.513033,0.022488376,0.32130957,False,1993,19000
T000166,Dream Itself,A0663,Stand-alone multimedia allianc,137210,Blues,"electric,2000s,classic",159.00247,0.6039788,0.5723311,0.63166785,0.29445356,0.24311143,-11.675867,0.2827984,0.14147493,False,1964,100
T000167,Small of Soldier,A0647,Ergonomic transitional hub,371611,Indie,"noise,post-rock,drone,summer,funk,house",159.34534,0.9232881,0.6886005,0.3905385,0.26478252,0.0767616,-13.609422,0.16802746,0.124037884,False,2021,200
T000168,Public-key non-volatile analyzer,A0258,Decentralized contextually-bas,347538,Hip-Hop,"love,2010s,drill,progressive,british,80s",111.78763,0.37535778,0.58425003,0.25201836,0.52233684,0.39712703,-19.319662,0.008891147,0.5725831,False,1987,300
T000169,Suffer of Administration,A0759,Ameliorated secondary toolset,104264,Reggae,"male-vocal,party,studio",130.15932,0.5485767,0.8079411,0.53060585,0.65479237,0.0372508,-13.255488,0.19781499,0.23031622,False,1992,900
T000170,The Tv,A0234,Mandatory attitude-oriented le,118175,Latin,"male-vocal,upbeat",138.17596,0.82453185,0.37020513,0.7791993,0.65710086,0.018692365,-17.215809,0.10262994,0.053935807,False,1989,16100
T000171,Service of Enjoy,A0410,Multi-tiered real-time service,381239,Hip-Hop,"progressive,morning,winter,american,2010s,modern",167.38441,0.39854863,0.52423173,0.33127373,0.18877195,0.061209008,-18.638237,0.30731723,0.048548564,True,2019,300
T000172,Tax Art,A0200,Re-contextualized intermediate,336764,Blues,"european,synth,melancholic,british",131.31458,0.6648293,0.39893377,0.50245047,0.53990597,0.30120686,-22.402855,0.14393839,0.3617836,False,1987,100
T000173,Chase's Card,A0751,Future-proofed even-keeled mat,97947,Latin,"house,summer",102.941345,0.52515167,0.59156686,0.39810306,0.49452338,0.021207277,-17.75529,0.070973806,0.25203323,False,1987,100
T000174,The Leg,A0129,Function-based 24hour groupwar,412860,Blues,"studio,instrumental",134.56065,0.73581845,0.471462,0.7136723,0.7203897,0.1367876,-4.7313147,0.05293962,0.1973903,False,1993,3700
T000175,The Couple,A0038,Balanced discrete model,354342,Blues,"night,melancholic",155.3709,0.54026806,0.6351418,0.46531782,0.33662406,0.33197844,-28.819292,0.20937617,0.42198738,False,2024,200
T000176,The Fear,A0345,Devolved fresh-thinking utiliz,136207,Latin,"summer,techno,morning,night",68.107445,0.7887027,0.5480063,0.100195356,0.7833962,0.22915988,-16.869322,0.009806153,0.022648694,False,1998,1300
T000177,Balanced foreground hardware,A0791,Re-contextualized explicit app,388107,Rock,"ambient,art-rock,studio,funk",126.307396,0.769875,0.95301855,0.16954042,0.5570777,0.5098201,-24.904793,0.026642062,0.07480476,False,1998,100
T000178,The Play,A0723,Pre-emptive didactic standardi,189325,Metal,"electric,soul,psychedelic",108.24218,0.071918026,0.5674639,0.1817786,0.80378914,0.008348831,-29.841013,0.061481595,0.11135341,False,2011,300
T000179,Real of Voice,A0602,Pre-emptive scalable solution,400755,Reggae,"studio,ambient,electric,drums",185.45923,0.8619098,0.49809206,0.3751396,0.7150207,0.051354285,-27.370798,0.17668785,0.046240192,True,1987,300
T000180,The Election,A0723,Pre-emptive didactic standardi,380623,Metal,"winter,electric",114.37257,0.6646688,0.8389456,0.4584351,0.4729671,0.07676654,-19.080595,0.16657972,0.42567,False,1995,100
T000181,The Final,A0723,User-centric methodical budget,233731,Metal,"energetic,house,experimental",148.04994,0.45981574,0.4397875,0.020789662,0.7722773,0.03290542,-29.54639,0.0273924,0.19128715,False,1964,400
T000182,David's Information,A0414,Persevering 5thgeneration alli,289585,R&B,"chill,techno",123.76979,0.60758936,0.75537235,0.3430439,0.15662341,0.12399866,-6.924637,0.079210654,0.5033755,False,2023,700
T000183,Measure Really,A0258,Decentralized contextually-bas,315078,Hip-Hop,"soul,female-vocal,drone,remix",173.8564,0.39731815,0.6773953,0.10476072,0.13208996,0.28899375,-11.775502,0.1799257,0.42652008,False,2005,100
T000184,Can of Realize,A0617,Total bandwidth-monitored supe,268102,Rock,"duo,classic,2000s",190.16699,0.76320374,0.95331913,0.65498155,0.8127176,0.37730712,-27.297115,0.0117483195,0.10617488,False,1989,200
T000185,The Ball,A0533,Optimized secondary service-de,246336,Latin,"60s,ambient,2000s,soul",71.70481,0.43554166,0.70983326,0.24948113,0.6965679,0.043598272,-20.98762,0.04894426,0.18463072,True,2015,300
T000186,The Ball,A0304,Digitized stable collaboration,391437,Latin,"folk-rock,drone",62.753426,0.33467004,0.690385,0.0544935,0.31764582,0.07124001,-29.069267,0.1678227,0.20178567,False,1992,100
T000187,John's Of,A0071,Balanced interactive artificia,151898,Reggae,"a-cappella,slow,male-vocal,electric,heartbreak,progressive",158.64836,0.72640264,0.9120931,0.1887952,0.7103999,0.018673783,-15.792834,0.13037173,0.35975778,True,1983,100
T000188,Describe of Miss,A0600,Advanced motivating superstruc,200361,Electronic,"2010s,remix,dance,post-rock,female-vocal,modern",148.40846,0.56110966,0.45434746,0.19254334,0.39380947,0.40044147,-29.056948,0.22001038,0.14776586,True,1967,100
T000189,Season Simple,A0207,Automated dedicated knowledgeb,372516,Metal,"rainy-day,american,road-trip",137.62103,0.7979169,0.2844396,0.6727869,0.60686153,0.4012517,-9.998253,0.02784161,0.22125751,False,1984,200
T000190,Lisa's Water,A0751,Proactive intermediate migrati,186610,Latin,"60s,morning,progressive,acoustic,studio",120.30736,0.5208937,0.41656184,0.4126699,0.06524003,0.3874606,-15.009737,0.06705202,0.03109834,False,1999,132500
T000191,Whole of Town,A0189,Future-proofed disintermediate,291808,Indie,"love,classic,drums,african",164.96974,0.43518934,0.28511697,0.44045177,0.3952831,0.090097666,-18.455482,0.06942935,0.23098251,False,2017,1200
T000192,Discussion of Life,A0091,Open-source actuating collabor,414158,Indie,"noise,house,live,techno,acoustic,choir",158.51161,0.19735965,0.9608877,0.13272573,0.14701472,0.12522674,-25.035582,0.05608416,0.17053354,False,2013,100
T000193,Jennifer's Year,A0664,Progressive multimedia collabo,272556,Blues,"solo,bass,vocals,summer",118.32753,0.60294443,0.38210928,0.3714627,0.4351995,0.060840487,-16.324148,0.019407976,0.33917132,False,1996,3700
T000194,Hit State,A0116,Customizable bandwidth-monitor,229893,Reggae,"love,rainy-day,90s",105.49772,0.5528361,0.11486941,0.47613904,0.5297248,0.46483842,-27.953304,0.010373063,0.20046379,True,2014,1700
T000195,Andrea's Trouble,A0139,Fundamental incremental info-m,181640,Indie,"post-rock,european,upbeat,african",194.66301,0.17941281,0.55117005,0.3178195,0.43745813,0.4098149,-18.141014,0.32299784,0.17740463,False,1989,300
T000196,Streamlined dynamic moderator,A0483,Polarized clear-thinking congl,188419,Jazz,"techno,american,night",116.80662,0.2698897,0.96985906,0.3954012,0.5978438,0.003214249,-15.097879,0.1698841,0.086291,False,1982,100
T000197,The Walk,A0703,Persevering client-server neur,260191,Classical,"modern,morning,60s,trap,summer",89.260994,0.24833116,0.45945522,0.4517313,0.3192567,0.025745008,-17.485945,0.02628798,0.046283297,False,1997,200
T000198,Example From,A0151,Object-based directional throu,215389,Blues,"chill,trap,choir,winter",194.41916,0.4735274,0.20355803,0.16767603,0.69536525,0.0418924,-24.143497,0.05609734,0.28499907,False,2011,28200
T000199,Save Number,A0254,Synergized heuristic help-desk,101117,Jazz,"study,house,synth,rainy-day,drums,classic",158.87312,0.39690548,0.25511503,0.3263837,0.97763556,0.17713872,-22.740711,0.045513008,0.14345025,False,1988,1100
T000200,The Most,A0622,Reactive maximized concept,353943,Reggae,"love,group,solo,modern,2010s,african",138.17188,0.6906345,0.19257143,0.8368025,0.4725723,0.14580785,-17.105696,0.015823476,0.025052585,False,1983,500
T000201,Dan's Half,A0773,Cross-platform actuating proje,217268,Indie,"2020s,post-rock,american,love,dance,night",167.48238,0.3140836,0.44535977,0.2569029,0.46197084,0.4554438,-20.905777,0.029487794,0.24628565,False,1973,3500
T000202,Wear Item,A0399,Integrated clear-thinking data,213287,Country,"summer,synth",91.074104,0.19305085,0.57859063,0.6128146,0.64092666,0.27870014,-18.669088,0.124618426,0.2971123,False,1972,85200
T000203,Triple-buffered regional matrix,A0109,Triple-buffered systematic mod,129020,Latin,"upbeat,trance,cover,vocals",138.11992,0.3087321,0.7565045,0.11803832,0.47740975,0.22367999,-11.621942,0.20291756,0.14899378,False,2000,400
T000204,The Far,A0016,Streamlined composite intranet,200435,Electronic,"art-rock,acoustic",98.29761,0.4257444,0.8427307,0.43511894,0.42159203,0.08120665,-5.1704974,0.48806515,0.07190444,False,1960,300
T000205,Bar of Democrat,A0183,Re-engineered even-keeled matr,310188,Reggae,"electric,heartbreak,groove,party,road-trip",180.81439,0.44591165,0.76736546,0.20709705,0.508247,0.18106036,-12.743736,0.026497416,0.04712363,False,1996,700
