listen_id,user_id,track_id,listened_at,completed,source
L00000464,U0003,T000058,2023-12-27 04:27:45,True,app
L00000465,U0483,T002887,2023-04-08 21:24:41,True,web
L00000466,U0082,T009678,2024-11-07 05:54:21,True,app
L00000467,U0298,T006430,2024-08-31 23:32:20,True,web
L00000468,U0090,T002149,2023-12-27 23:12:32,False,web
L00000469,U0466,T007590,2024-02-20 01:09:08,True,web
L00000470,U0369,T008839,2024-02-24 08:10:38,True,app
L00000471,U0402,T004627,2022-02-05 05:52:19,False,app
L00000472,U0216,T001745,2022-10-27 14:28:05,True,app
L00000473,U0233,T002554,2023-03-28 03:52:29,True,widget
L00000474,U0317,T009306,2022-06-01 09:56:16,True,widget
L00000475,U0392,T001765,2023-04-16 14:36:23,True,web
L00000476,U0423,T003120,2023-12-15 06:12:38,True,app
L00000477,U0008,T001723,2024-07-26 11:26:13,False,api
L00000478,U0331,T001226,2024-03-31 17:38:13,True,web
L00000479,U0054,T004913,2024-08-24 14:40:32,True,app
L00000480,U0143,T003909,2024-01-07 07:45:21,False,web
L00000481,U0414,T000625,2023-08-19 04:51:06,True,app
L00000482,U0125,T001723,2023-10-24 04:25:16,True,app
L00000483,U0398,T000571,2022-05-03 22:19:50,True,app
L00000484,U0231,T000475,2024-06-03 19:42:57,False,web
L00000485,U0116,T001920,2023-10-29 22:33:06,True,web
L00000486,U0167,T006939,2023-05-20 04:04:46,True,web
L00000487,U0265,T000328,2024-05-15 12:21:37,True,app
L00000488,U0382,T003065,2023-04-09 02:24:21,True,app
L00000489,U0303,T005254,2024-07-23 13:12:11,True,app
L00000490,U0466,T006939,2024-12-13 20:00:18,True,app
L00000491,U0433,T006448,2022-07-06 16:50:55,True,app
L00000492,U0376,T009835,2024-12-26 10:18:21,False,app
L00000493,U0301,T002632,2024-05-20 01:03:06,False,app
L00000494,U0144,T000016,2023-03-25 12:14:52,True,app
L00000495,U0206,T000571,2023-08-14 20:31:22,True,app
L00000496,U0059,T001080,2024-10-20 08:49:07,False,web
L00000497,U0187,T009678,2023-07-17 05:12:57,False,app
L00000498,U0463,T005436,2022-09-25 20:12:55,True,app
L00000499,U0212,T007740,2023-11-08 08:02:04,True,web
L00000500,U0056,T009791,2022-07-31 21:02:19,True,api
L00000501,U0325,T008066,2023-03-02 22:42:49,False,app
L00000502,U0481,T004019,2023-12-21 02:42:28,True,widget
L00000503,U0433,T008478,2023-10-03 23:13:01,True,app
L00000504,U0137,T004231,2023-07-03 00:12:48,True,app
L00000505,U0226,T001272,2022-06-03 18:18:32,True,web
L00000506,U0265,T005143,2024-03-27 14:46:24,True,app
L00000507,U0123,T008970,2022-10-01 13:20:02,True,web
L00000508,U0134,T007488,2022-05-01 07:45:14,True,web
L00000509,U0118,T004010,2022-11-01 07:14:08,True,api
L00000510,U0497,T008289,2023-06-13 05:53:32,False,app
L00000511,U0373,T004525,2022-03-12 21:28:59,True,app
L00000512,U0420,T006478,2024-01-17 13:03:01,True,app
L00000513,U0408,T003271,2024-01-28 13:02:24,True,web
L00000514,U0479,T002036,2023-07-03 16:07:16,True,web
L00000515,U0052,T003123,2023-05-25 12:26:17,False,web
L00000516,U0440,T008470,2022-11-10 12:40:51,True,app
L00000517,U0033,T009896,2023-05-31 13:48:50,False,app
L00000518,U0237,T002560,2023-07-03 09:21:49,False,app
L00000519,U0297,T001776,2023-10-12 07:17:18,True,app
L00000520,U0178,T000862,2023-10-03 20:14:28,True,app
L00000521,U0073,T007058,2022-10-01 22:46:34,False,web
L00000522,U0096,T004956,2023-08-26 15:23:03,True,api
L00000523,U0412,T005240,2023-02-22 08:48:02,True,web
L00000524,U0159,T000601,2023-09-12 15:33:55,True,app
L00000525,U0155,T000946,2024-01-03 12:22:08,True,app
L00000526,U0461,T008970,2023-04-30 20:29:09,False,app
L00000527,U0071,T005493,2023-01-10 16:39:38,False,web
L00000528,U0457,T002270,2022-12-29 10:53:35,False,web
L00000529,U0460,T002147,2024-08-15 14:06:58,False,app
L00000530,U0299,T002376,2022-03-19 02:34:42,True,api
L00000531,U0082,T000730,2024-06-18 03:58:36,True,web
L00000532,U0077,T000627,2022-02-20 21:21:11,True,app
L00000533,U0142,T006709,2023-11-28 17:45:11,True,app
L00000534,U0288,T002560,2023-08-08 12:35:28,True,api
L00000535,U0076,T003756,2024-02-24 20:03:23,True,app
L00000536,U0227,T005007,2024-07-29 08:38:16,True,app
L00000537,U0057,T003180,2024-06-25 09:23:25,True,app
L00000538,U0270,T004595,2023-10-11 19:01:50,True,app
L00000539,U0010,T008405,2023-08-11 04:44:45,False,app
L00000540,U0354,T002428,2024-01-26 18:14:11,True,api
L00000541,U0027,T007590,2023-12-02 06:02:58,False,app
L00000542,U0097,T002560,2023-07-27 01:32:29,True,api
L00000543,U0087,T001977,2024-12-05 05:02:56,True,app
L00000544,U0415,T000879,2022-12-05 16:13:11,False,app
L00000545,U0026,T006473,2024-11-25 02:58:48,True,api
L00000546,U0214,T004041,2024-02-28 11:17:21,True,app
L00000547,U0295,T007283,2024-12-25 07:29:03,True,web
L00000548,U0257,T001534,2022-09-28 15:01:31,True,app
L00000549,U0340,T005804,2022-01-19 01:18:16,True,app
L00000550,U0401,T000295,2023-02-17 05:15:19,True,api
L00000551,U0196,T002354,2023-11-28 15:33:46,True,app
L00000552,U0414,T005850,2024-10-30 13:53:10,False,app
L00000553,U0158,T000692,2024-03-26 20:29:46,False,api
L00000554,U0492,T003622,2022-09-22 09:24:43,True,web
L00000555,U0252,T005254,2022-04-23 20:44:34,False,web
L00000556,U0368,T006802,2023-09-03 15:30:12,False,app
L00000557,U0437,T006592,2023-02-02 17:51:46,True,app
L00000558,U0396,T001723,2023-02-05 07:02:52,True,app
L00000559,U0425,T000897,2022-06-30 19:20:31,False,app
L00000560,U0268,T003553,2023-08-31 21:50:32,True,app
L00000561,U0021,T002370,2023-02-26 03:58:12,True,app
L00000562,U0246,T003066,2022-06-19 01:01:49,True,widget
L00000563,U0090,T003281,2023-04-29 02:53:25,True,api
L00000564,U0444,T003928,2022-04-19 12:56:29,True,app
L00000565,U0118,T004913,2023-11-13 21:33:28,True,app
L00000566,U0114,T000198,2023-06-28 05:05:25,True,api
L00000567,U0124,T002930,2022-04-15 20:04:50,True,app
L00000568,U0321,T002560,2022-07-25 09:40:13,True,app
L00000569,U0285,T002362,2022-02-18 15:08:50,True,app
L00000570,U0474,T007590,2024-10-06 21:50:49,False,app
L00000571,U0208,T002497,2023-04-18 22:13:27,True,web
L00000572,U0141,T001731,2022-07-05 13:50:44,True,app
L00000573,U0024,T008253,2023-01-11 01:51:31,True,widget
L00000574,U0003,T003733,2023-07-16 05:47:23,True,app
L00000575,U0186,T001973,2022-03-01 18:56:42,False,app
L00000576,U0462,T007025,2023-01-12 23:58:04,True,web
L00000577,U0261,T006181,2023-05-23 12:33:53,True,web
L00000578,U0446,T009306,2023-04-08 21:47:52,True,web
L00000579,U0050,T008480,2024-12-16 13:01:47,False,web
L00000580,U0046,T006514,2023-03-03 08:47:57,True,web
L00000581,U0416,T001765,2022-07-19 06:33:03,True,web
L00000582,U0053,T004608,2024-12-07 15:10:11,True,app
L00000583,U0025,T001370,2024-11-29 09:11:00,True,app
L00000584,U0202,T005143,2023-12-28 15:46:43,True,web
L00000585,U0462,T008984,2024-06-16 08:00:35,True,app
L00000586,U0344,T000058,2022-02-23 08:28:51,True,widget
L00000587,U0049,T008478,2023-10-15 11:16:18,True,api
L00000588,U0418,T005027,2024-07-03 10:00:43,True,app
L00000589,U0421,T001731,2022-01-02 00:03:11,True,app
L00000590,U0400,T008330,2023-08-21 05:59:02,True,app
L00000591,U0451,T005007,2022-06-20 01:10:29,True,web
L00000592,U0119,T004369,2022-05-08 14:00:00,True,web
L00000593,U0489,T004793,2023-12-21 06:31:47,True,app
L00000594,U0160,T001723,2023-06-01 09:41:45,False,app
L00000595,U0401,T001272,2023-04-15 12:31:04,True,web
L00000596,U0289,T006280,2022-05-27 04:20:45,False,app
L00000597,U0389,T008518,2022-12-27 11:14:23,False,web
L00000598,U0313,T006514,2023-09-03 11:19:20,True,api
L00000599,U0321,T008022,2023-04-04 03:54:32,False,app
L00000600,U0308,T008099,2023-02-10 22:22:51,True,web
L00000601,U0389,T000556,2024-11-22 13:52:07,True,web
L00000602,U0369,T007283,2022-03-15 03:39:02,True,widget
L00000603,U0067,T007319,2023-04-01 12:39:49,True,app
L00000604,U0413,T003340,2023-12-17 15:33:38,True,api
L00000605,U0268,T004019,2023-10-02 01:48:52,True,app
L00000606,U0161,T006961,2022-09-13 14:00:53,True,api
L00000607,U0257,T009810,2023-09-13 23:35:14,True,app
L00000608,U0483,T009820,2024-04-19 04:08:20,True,app
L00000609,U0428,T004594,2023-07-15 08:53:26,True,app
L00000610,U0416,T007590,2024-09-16 16:12:46,False,app
L00000611,U0231,T004525,2024-01-16 07:15:01,True,web
L00000612,U0392,T008405,2022-09-23 19:32:30,False,app
L00000613,U0192,T006138,2023-12-12 05:28:27,True,app
L00000614,U0343,T009264,2022-12-01 21:37:38,True,widget
L00000615,U0319,T009976,2022-10-05 04:07:22,True,web
L00000616,U0124,T003246,2022-02-21 00:06:09,False,web
L00000617,U0133,T009697,2024-04-01 07:43:04,True,app
L00000618,U0030,T006491,2023-06-12 06:12:34,True,web
L00000619,U0069,T002369,2024-06-18 08:15:57,True,web
L00000620,U0216,T000058,2024-07-09 02:41:42,True,app
L00000621,U0238,T006473,2022-10-26 18:46:29,True,app
L00000622,U0082,T002304,2022-05-01 15:09:28,True,web
L00000623,U0208,T002351,2024-03-07 17:29:15,True,web
L00000624,U0302,T005229,2022-07-03 16:18:34,True,web
L00000625,U0116,T000556,2024-01-17 10:05:22,True,api
L00000626,U0169,T004108,2024-03-26 08:10:33,True,app
L00000627,U0183,T007740,2024-02-08 20:56:12,True,api
L00000628,U0252,T000475,2023-11-30 17:28:55,True,app
L00000629,U0183,T006034,2022-08-31 15:14:15,True,web
L00000630,U0368,T001745,2022-08-07 06:32:38,True,web
L00000631,U0163,T008333,2023-12-23 00:33:28,True,app
L00000632,U0216,T003842,2022-07-07 12:21:05,True,app
L00000633,U0189,T007818,2023-06-04 04:02:56,True,api
L00000634,U0091,T006709,2022-03-19 04:00:59,False,app
L00000635,U0342,T008480,2022-10-04 20:59:32,True,app
L00000636,U0117,T004861,2022-01-20 07:43:32,True,web
L00000637,U0148,T004608,2022-11-17 18:39:38,True,web
L00000638,U0396,T000571,2023-04-08 17:43:21,True,web
L00000639,U0474,T004983,2022-04-17 22:47:02,True,app
L00000640,U0335,T004913,2022-04-29 02:30:01,False,app
L00000641,U0458,T005804,2024-04-05 10:01:51,True,app
L00000642,U0427,T001534,2022-11-16 20:25:17,True,web
L00000643,U0240,T005040,2023-04-28 13:38:41,False,app
L00000644,U0385,T004457,2024-08-14 22:52:43,False,app
L00000645,U0164,T005744,2022-02-26 14:39:12,True,web
L00000646,U0230,T006263,2022-02-24 00:54:44,True,app
L00000647,U0267,T003395,2023-02-01 09:23:40,True,app
L00000648,U0480,T004795,2024-05-22 11:12:55,False,web
L00000649,U0424,T003909,2024-11-25 02:45:44,False,api
L00000650,U0244,T007240,2023-02-22 21:05:48,True,app
L00000651,U0326,T007707,2022-11-21 10:07:58,True,app
L00000652,U0101,T002858,2023-03-28 00:21:27,True,app
L00000653,U0402,T002554,2023-08-09 22:38:43,False,app
L00000654,U0276,T006448,2024-12-01 01:39:12,True,app
L00000655,U0266,T007333,2022-09-08 14:37:47,True,web
L00000656,U0383,T000213,2023-09-15 11:37:38,False,widget
L00000657,U0316,T004178,2024-08-27 03:56:26,True,api
L00000658,U0036,T003089,2022-02-10 02:47:30,False,app
L00000659,U0144,T007256,2023-11-23 03:15:46,False,api
L00000660,U0088,T001717,2024-05-19 05:47:27,True,app
L00000661,U0367,T007367,2023-08-31 04:54:57,True,app
L00000662,U0017,T006280,2024-07-02 03:08:14,True,app
L00000663,U0101,T008022,2024-04-30 21:16:57,True,app
L00000664,U0298,T009896,2023-11-22 19:43:46,True,web
L00000665,U0347,T004594,2022-06-15 13:56:13,True,app
L00000666,U0251,T006535,2022-08-10 22:58:21,False,app
L00000667,U0430,T006672,2022-10-15 10:58:45,False,app
L00000668,U0459,T008095,2024-01-30 16:25:53,False,web
L00000669,U0066,T004896,2024-09-24 00:40:21,True,app
L00000670,U0476,T001242,2023-07-18 21:53:07,True,app
L00000671,U0307,T009697,2023-04-16 16:56:15,False,web
L00000672,U0318,T000692,2024-11-24 19:26:56,False,app
L00000673,U0047,T009471,2023-07-14 04:53:06,True,app
L00000674,U0310,T002525,2024-01-23 11:07:18,True,app
L00000675,U0362,T004655,2023-12-06 05:25:04,True,app
L00000676,U0290,T009350,2024-07-30 06:36:52,True,web
L00000677,U0042,T006448,2023-08-02 11:33:07,False,web
L00000678,U0261,T005530,2023-02-05 08:11:33,True,widget
L00000679,U0467,T003230,2024-04-01 22:18:28,True,web
L00000680,U0361,T002858,2022-03-03 11:41:04,True,app
L00000681,U0068,T000556,2022-09-02 08:56:01,False,app
L00000682,U0479,T005530,2022-05-03 10:12:15,True,app
L00000683,U0479,T004228,2024-10-05 07:39:20,True,app
L00000684,U0084,T002304,2024-08-19 08:39:39,True,web
L00000685,U0400,T003749,2022-02-28 18:46:55,True,app
L00000686,U0203,T009266,2022-09-22 12:27:36,True,widget
L00000687,U0296,T008253,2023-07-01 22:51:58,True,web
L00000688,U0222,T004229,2024-11-23 09:01:42,True,web
L00000689,U0391,T009697,2024-12-28 10:18:40,True,app
L00000690,U0498,T004508,2023-10-17 00:43:23,True,app
L00000691,U0397,T003340,2023-12-23 08:58:37,False,api
L00000692,U0465,T003756,2022-12-24 00:58:20,True,app
L00000693,U0473,T008440,2023-06-12 23:30:27,True,web
L00000694,U0045,T002612,2024-10-17 11:54:10,True,app
L00000695,U0126,T002304,2024-11-09 00:45:50,False,app
L00000696,U0360,T009471,2023-08-19 02:29:20,True,app
L00000697,U0295,T006809,2022-03-27 09:29:24,True,app
L00000698,U0025,T007171,2022-12-18 07:40:57,True,app
L00000699,U0047,T006901,2023-04-08 12:09:32,True,app
L00000700,U0260,T006473,2022-12-01 13:44:29,True,api
L00000701,U0308,T001024,2024-09-16 09:28:08,True,web
L00000702,U0083,T007058,2023-07-29 03:05:00,True,api
L00000703,U0085,T002437,2024-01-15 20:50:41,False,app
L00000704,U0064,T001534,2024-05-23 08:10:56,True,api
L00000705,U0282,T009708,2023-02-08 10:30:13,True,app
L00000706,U0003,T000475,2024-06-17 21:10:42,True,web
L00000707,U0286,T000556,2024-12-06 10:08:48,True,app
L00000708,U0237,T003089,2023-01-09 23:46:00,False,api
L00000709,U0232,T008066,2024-04-11 06:07:31,True,app
L00000710,U0339,T009697,2023-09-08 22:34:18,True,api
L00000711,U0261,T001370,2024-12-06 03:54:52,True,api
L00000712,U0363,T003909,2024-01-26 11:03:54,True,web
L00000713,U0381,T006809,2023-10-02 03:07:47,True,app
L00000714,U0460,T006118,2024-06-21 11:06:37,True,app
L00000715,U0399,T002354,2022-01-09 22:53:58,True,app
L00000716,U0258,T003246,2024-08-23 06:27:49,True,app
L00000717,U0246,T005711,2024-11-30 06:35:30,False,web
L00000718,U0117,T000571,2024-05-15 04:33:38,True,api
L00000719,U0299,T007128,2024-06-21 08:34:23,False,app
L00000720,U0069,T002632,2023-01-24 16:12:05,True,api
L00000721,U0465,T007935,2023-08-26 13:45:39,True,app
L00000722,U0422,T006473,2022-06-22 00:19:30,True,app
L00000723,U0059,T006118,2022-06-26 04:13:12,True,app
L00000724,U0392,T007283,2023-05-24 16:52:13,True,app
L00000725,U0058,T000897,2024-08-22 15:02:56,True,api
L00000726,U0360,T002554,2023-10-02 08:42:13,True,app
L00000727,U0043,T004913,2023-11-29 21:40:04,True,app
L00000728,U0244,T007357,2024-11-18 09:44:07,True,web
L00000729,U0328,T008253,2022-01-04 07:43:54,False,app
L00000730,U0364,T003733,2022-02-24 00:25:58,True,app
L00000731,U0209,T007658,2023-06-25 16:31:02,True,app
L00000732,U0460,T002270,2022-07-11 05:17:26,True,web
L00000733,U0387,T000946,2024-12-11 15:17:58,True,app
L00000734,U0104,T002428,2022-12-09 00:51:04,True,app
L00000735,U0335,T008864,2023-10-04 16:03:38,True,app
L00000736,U0365,T005062,2022-01-02 03:19:07,False,web
L00000737,U0166,T004595,2024-02-18 05:55:42,False,api
L00000738,U0369,T006939,2024-12-10 12:39:17,False,app
L00000739,U0449,T000202,2023-12-22 13:33:17,False,app
L00000740,U0408,T001365,2023-05-21 22:03:27,False,app
L00000741,U0381,T001148,2023-07-23 00:27:26,True,app
L00000742,U0317,T001430,2023-04-27 18:23:45,False,app
L00000743,U0135,T004457,2024-01-28 20:06:10,False,api
L00000744,U0397,T002640,2022-06-02 12:42:45,True,app
L00000745,U0182,T007537,2022-08-03 08:40:59,False,app
L00000746,U0266,T008022,2023-09-13 03:54:06,True,web
L00000747,U0157,T009109,2023-01-06 00:42:05,True,web
L00000748,U0156,T002037,2024-08-12 07:47:42,False,app
L00000749,U0078,T004795,2024-08-31 22:03:00,True,widget
L00000750,U0480,T000627,2024-10-27 04:03:28,True,app
L00000751,U0073,T002369,2022-10-23 11:37:23,True,app
L00000752,U0043,T005989,2023-04-02 08:06:38,True,app
L00000753,U0468,T004139,2024-05-11 20:36:47,True,app
L00000754,U0277,T006491,2022-04-24 04:51:48,True,app
L00000755,U0218,T008022,2024-02-15 07:37:20,False,app
L00000756,U0368,T000721,2024-10-15 21:15:46,True,web
L00000757,U0191,T009266,2024-08-22 02:51:38,True,widget
L00000758,U0063,T000590,2022-10-22 21:48:13,False,app
L00000759,U0364,T009697,2023-03-20 20:15:08,True,app
L00000760,U0087,T006100,2023-09-29 03:46:52,True,web
L00000761,U0276,T000590,2022-12-06 05:19:10,False,app
L00000762,U0474,T003909,2023-03-13 15:43:14,False,web
L00000763,U0468,T002554,2023-01-28 14:53:40,True,app
L00000764,U0180,T007734,2023-01-15 15:52:32,True,app
L00000765,U0390,T002323,2022-07-04 04:16:50,False,web
L00000766,U0306,T007935,2023-05-28 07:15:07,True,web
L00000767,U0239,T003120,2024-12-26 15:31:04,True,app
L00000768,U0069,T009873,2022-10-03 03:21:40,True,app
L00000769,U0188,T002612,2022-11-13 15:52:00,False,app
L00000770,U0325,T006478,2022-09-13 19:25:04,False,web
L00000771,U0493,T007740,2023-03-11 02:08:01,True,app
L00000772,U0002,T002270,2022-03-10 21:39:56,False,app
L00000773,U0358,T000897,2022-11-10 21:43:26,True,app
L00000774,U0423,T005217,2023-11-19 04:41:15,True,app
L00000775,U0475,T006448,2023-01-13 17:40:01,True,app
L00000776,U0211,T007845,2022-04-05 08:35:52,True,web
L00000777,U0059,T002632,2023-08-08 02:55:08,False,app
L00000778,U0135,T008434,2023-12-27 22:11:00,True,app
L00000779,U0425,T008970,2023-11-27 21:46:02,True,app
L00000780,U0438,T007380,2023-07-05 21:08:04,True,api
L00000781,U0318,T000154,2022-08-27 19:06:29,True,app
L00000782,U0061,T001000,2023-12-10 23:54:35,True,api
L00000783,U0060,T009976,2024-07-13 18:35:03,False,app
L00000784,U0239,T006807,2022-01-06 03:13:20,True,app
L00000785,U0294,T006067,2024-03-06 10:50:32,True,app
L00000786,U0016,T008839,2024-01-08 11:11:00,True,app
L00000787,U0343,T000573,2022-11-16 15:56:50,True,app
L00000788,U0272,T007128,2022-02-20 00:25:11,True,app
L00000789,U0006,T006181,2023-07-28 19:57:45,True,app
L00000790,U0047,T008235,2024-10-01 15:51:11,False,app
L00000791,U0227,T007357,2024-04-21 05:13:03,True,app
L00000792,U0361,T004608,2024-05-18 19:10:26,True,app
L00000793,U0412,T000860,2023-03-15 21:16:30,True,app
L00000794,U0215,T008956,2022-05-16 16:10:13,True,app
L00000795,U0147,T007155,2023-09-02 00:43:18,True,widget
L00000796,U0484,T003360,2023-09-02 02:36:07,True,app
L00000797,U0229,T009743,2023-09-08 01:45:13,True,app
L00000798,U0157,T003120,2024-11-13 18:16:39,False,web
L00000799,U0221,T003424,2024-04-19 00:35:25,False,app
L00000800,U0006,T009671,2022-09-23 16:04:56,False,web
L00000801,U0150,T006379,2024-04-28 20:08:36,True,api
L00000802,U0257,T008516,2022-03-21 14:14:27,False,app
L00000803,U0459,T008642,2023-02-25 07:24:20,True,web
L00000804,U0369,T005007,2023-04-08 16:01:48,True,web
L00000805,U0390,T002597,2023-03-05 14:38:21,True,app
L00000806,U0272,T008171,2022-06-01 08:06:19,False,web
L00000807,U0055,T004795,2022-10-25 16:16:35,True,app
L00000808,U0195,T005254,2024-05-01 09:53:54,True,app
L00000809,U0498,T005062,2022-01-22 14:06:16,True,web
L00000810,U0022,T000202,2024-09-25 19:16:44,True,app
L00000811,U0439,T000625,2024-06-24 14:55:32,True,app
L00000812,U0342,T006016,2023-05-08 07:39:50,True,web
L00000813,U0141,T007691,2022-08-07 00:20:07,True,app
L00000814,U0388,T004462,2024-12-28 17:01:59,False,web
L00000815,U0418,T002002,2024-11-15 07:30:42,True,app
L00000816,U0021,T004019,2022-07-28 03:26:32,True,app
L00000817,U0053,T007283,2024-06-01 16:55:52,True,app
L00000818,U0332,T001242,2024-10-01 23:04:35,False,web
L00000819,U0499,T005241,2024-07-01 23:56:56,True,web
L00000820,U0011,T006535,2022-12-21 05:03:59,False,app
L00000821,U0332,T004097,2023-11-09 12:31:08,True,app
L00000822,U0068,T005759,2024-09-14 13:35:49,True,app
L00000823,U0325,T008607,2023-10-31 08:34:52,True,app
L00000824,U0311,T002200,2024-09-17 09:39:30,True,app
L00000825,U0045,T001553,2022-07-27 22:22:27,False,web
L00000826,U0340,T000725,2023-01-18 00:21:05,False,web
L00000827,U0448,T006802,2024-11-23 12:23:17,True,app
L00000828,U0431,T008839,2022-01-23 05:01:53,True,api
L00000829,U0014,T006491,2024-07-08 10:20:28,False,web
L00000830,U0122,T009678,2022-11-28 08:58:41,True,app
L00000831,U0120,T006620,2022-06-08 22:23:10,True,app
L00000832,U0226,T002819,2023-04-23 18:50:45,True,app
L00000833,U0071,T002531,2023-03-23 03:31:29,True,app
L00000834,U0427,T006379,2024-12-13 06:28:39,False,web
L00000835,U0388,T006448,2023-01-31 02:45:23,False,app
L00000836,U0404,T004956,2024-01-26 05:45:31,True,web
L00000837,U0099,T004956,2022-12-17 03:25:55,True,web
L00000838,U0007,T004108,2023-11-27 03:48:39,False,widget
L00000839,U0455,T003340,2024-05-07 22:28:48,True,api
L00000840,U0144,T006098,2023-12-08 11:20:22,True,app
L00000841,U0328,T007000,2023-12-01 02:17:29,True,web
